weapon_class,weapon_damage,weapon_cooldownAfterLastBullet,weapon_reloadTime,weapon_ammo,weapon_projectile_speed,weapon_projectile_range,weapon_projectile_spawn_delay_after_shot,CollectionID,StarLevel,IsNFT,level,name
Spread,3307.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,3,True,20,Boomstick-X
Spread,3573.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,4,True,20,Boomstick-X
Spread,3915.0,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,5,True,20,Boomstick-X
Spread,4819.280000000001,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,6,True,20,Boomstick-X
Automatic,2080.0,0.2,2.75,3,14.0,10.0,0.0,Default,1,False,20,Blaster
Automatic,2350.0,0.2,2.75,3,14.0,10.0,0.0,Default,2,False,20,Blaster
Automatic,2540.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,3,False,20,Blaster
Automatic,2730.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,4,False,20,Blaster
Automatic,3015.0,0.2,2.4749999999999996,3,15.400000000000002,10.0,0.0,Default,5,False,20,Blaster
Automatic,3300.0,0.2,2.4749999999999996,3,15.400000000000002,11.0,0.0,Default,6,False,20,Blaster
Automatic,2270.0,0.2,2.75,3,14.0,10.0,0.0,Arsenal-X,1,True,20,Blaster-X
Automatic,2460.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,2,True,20,Blaster-X
Automatic,2650.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,3,True,20,Blaster-X
Automatic,2840.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,4,True,20,Blaster-X
Automatic,3520.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,5,True,20,Blaster-X
Automatic,4253.6,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,6,True,20,Blaster-X
Explosive,1485.0,1.0,3.0,3,3.35,8.0,0.13,Default,1,False,20,Mortar Gun
Explosive,1716.0,1.0,3.0,3,3.35,8.0,0.13,Default,2,False,20,Mortar Gun
Explosive,1906.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,3,False,20,Mortar Gun
Explosive,2096.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,4,False,20,Mortar Gun
Explosive,2286.0,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,5,False,20,Mortar Gun
Explosive,2599.8,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,6,False,20,Mortar Gun
Explosive,1580.0,1.0,3.0,3,3.35,8.0,0.13,Arsenal-X,1,True,20,Mortar Gun X
Explosive,1694.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,2,True,20,Mortar Gun X
Explosive,1846.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,3,True,20,Mortar Gun X
Explosive,2150.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,4,True,20,Mortar Gun X
Explosive,2473.0,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,5,True,20,Mortar Gun X
Explosive,3114.7200000000003,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,6,True,20,Mortar Gun X
Elemental,1380.0,0.5,2.7,2,10.0,9.0,0.2,Default,1,False,20,Tesla Gun
Elemental,1570.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,2,False,20,Tesla Gun
Elemental,1890.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,3,False,20,Tesla Gun
Elemental,2080.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,4,False,20,Tesla Gun
Elemental,2270.0,0.5,2.0655,2,10.0,9.0,0.2,Default,5,False,20,Tesla Gun
Elemental,2460.0,0.5,2.0655,2,10.0,9.5,0.2,Default,6,False,20,Tesla Gun
Elemental,1570.0,0.5,2.7,2,10.0,9.0,0.2,Arsenal-X,1,True,20,Tesla Gun X
Elemental,1760.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,2,True,20,Tesla Gun X
Elemental,1950.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,3,True,20,Tesla Gun X
Elemental,2140.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,4,True,20,Tesla Gun X
Elemental,2720.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,5,True,20,Tesla Gun X
Elemental,3317.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,6,True,20,Tesla Gun X
Precision,1480.0,0.75,2.0,2,13.2,10.0,0.1,Default,1,False,20,Railgun
Precision,1670.0,0.75,2.0,2,13.2,10.0,0.1,Default,2,False,20,Railgun
Precision,1860.0,0.75,2.0,2,14.52,10.0,0.1,Default,3,False,20,Railgun
Precision,2050.0,0.75,2.0,2,14.52,10.0,0.1,Default,4,False,20,Railgun
Precision,2335.0,0.75,1.7999999999999998,2,14.52,10.0,0.1,Default,5,False,20,Railgun
Precision,2620.0,0.75,1.7999999999999998,2,14.52,10.5,0.1,Default,6,False,20,Railgun
Precision,1575.0,0.75,2.0,2,13.2,10.0,0.1,Arsenal-X,1,True,20,Railgun-X
Precision,1708.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,2,True,20,Railgun-X
Precision,1936.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,3,True,20,Railgun-X
Precision,2202.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,4,True,20,Railgun-X
Precision,2506.0,0.75,2.0,2,15.179999999999998,10.5,0.1,Arsenal-X,5,True,20,Railgun-X
Precision,2962.0,0.75,2.0,2,15.179999999999998,11.0,0.1,Arsenal-X,6,True,20,Railgun-X
Elemental,206.0,0.05,0.1,65,10.0,9.0,0.2,Mythical,1,True,20,Dragonbreath
Elemental,244.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,2,True,20,Dragonbreath
Elemental,282.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,3,True,20,Dragonbreath
Elemental,320.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,4,True,20,Dragonbreath
Elemental,358.0,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,5,True,20,Dragonbreath
Elemental,477.24999999999994,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,6,True,20,Dragonbreath
Precision,1875.0,1.0,3.0,2,11.0,8.5,0.13,Mythical,1,True,20,Skybreaker
Precision,2103.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,2,True,20,Skybreaker
Precision,2369.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,3,True,20,Skybreaker
Precision,2711.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,4,True,20,Skybreaker
Precision,3015.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,5,True,20,Skybreaker
Precision,4232.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,6,True,20,Skybreaker
Explosive,1908.0,0.5,2.7,2,11.5,9.0,0.0,Mythical,1,True,20,Hellfire Launcher
Explosive,2155.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,2,True,20,Hellfire Launcher
Explosive,2288.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,3,True,20,Hellfire Launcher
Explosive,2668.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,4,True,20,Hellfire Launcher
Explosive,3048.0,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,5,True,20,Hellfire Launcher
Explosive,4182.549999999999,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,6,True,20,Hellfire Launcher
Automatic,402.0,0.05,0.15,80,22.0,10.0,0.2,Mythical,1,True,20,Titan Shredder
Automatic,478.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,2,True,20,Titan Shredder
Automatic,554.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,3,True,20,Titan Shredder
Automatic,630.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,4,True,20,Titan Shredder
Automatic,706.0,0.05,0.06,80,22.0,10.0,0.2,Mythical,5,True,20,Titan Shredder
Automatic,1052.25,0.05,0.06,80,22.0,10.0,0.2,Mythical,6,True,20,Titan Shredder
Spread,1630.0,1.0,3.0,3,3.35,8.0,0.13,Mythical,1,True,20,Helios Cannon
Spread,1820.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,2,True,20,Helios Cannon
Spread,2010.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,3,True,20,Helios Cannon
Spread,2219.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,4,True,20,Helios Cannon
Spread,2713.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,5,True,20,Helios Cannon
Spread,3578.7999999999997,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,6,True,20,Helios Cannon
Precision,1380.0,0.75,2.4,2,12.0,10.0,0.1,Mythical,1,True,20,Wrath Of Artemis
Precision,1570.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,2,True,20,Wrath Of Artemis
Precision,1760.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,3,True,20,Wrath Of Artemis
Precision,1950.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,4,True,20,Wrath Of Artemis
Precision,2235.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,5,True,20,Wrath Of Artemis
Precision,2898.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,6,True,20,Wrath Of Artemis
