identifier,collection,name,url,thumbnailUrl,owner,rank,priceCurrency,priceAmount,Background,Body,Earrings,Eyes,Face,Head,Headgear,LegAccessories,Legs,Mouth,Perk 1,Perk 2,Rarity Class,Skin,Species,level,health,shield,talent_points_available,talent_points_total,earn_rate,character_tokens,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
CRHEROES-9edff2-a2,CRHEROES-9edff2,Space Shark #162,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Precision Weapons Proficiency,Black Widow,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0
CRHEROES-9edff2-a3,CRHEROES-9edff2,Space Shark #163,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scatter Weapons Proficiency,Adrenaline Rush,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
CRHEROES-9edff2-a4,CRHEROES-9edff2,Space Shark #164,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Elemental Weapons Proficiency,Galvanized,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
CRHEROES-9edff2-a5,CRHEROES-9edff2,Space Shark #165,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Escape Artist,Elemental Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
CRHEROES-9edff2-a6,CRHEROES-9edff2,Space Shark #166,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Grounded,Galvanized,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-a7,CRHEROES-9edff2,Space Shark #167,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Galvanized,Stonewall,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-a8,CRHEROES-9edff2,Space Shark #168,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scatter Weapons Proficiency,Stonewall,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
CRHEROES-9edff2-a9,CRHEROES-9edff2,Space Shark #169,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Elemental Weapons Proficiency,Precision Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
CRHEROES-9edff2-aa,CRHEROES-9edff2,Space Shark #170,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Nano Meds,Elemental Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
CRHEROES-9edff2-ab,CRHEROES-9edff2,Space Shark #171,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Galvanized,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-ac,CRHEROES-9edff2,Space Shark #172,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Elemental Weapons Proficiency,Escape Artist,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
CRHEROES-9edff2-ad,CRHEROES-9edff2,Space Shark #173,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Resilience,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-ae,CRHEROES-9edff2,Space Shark #174,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Stonewall,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-af,CRHEROES-9edff2,Space Shark #175,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Brawler,Galvanized,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0
CRHEROES-9edff2-b0,CRHEROES-9edff2,Space Shark #176,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cool Moves,Elemental Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
CRHEROES-9edff2-b1,CRHEROES-9edff2,Space Shark #177,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Brawler,Nano Meds,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
CRHEROES-9edff2-b2,CRHEROES-9edff2,Space Shark #178,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overachiever,Automatic Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
CRHEROES-9edff2-b3,CRHEROES-9edff2,Space Shark #179,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Hodler,Galvanized,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-b4,CRHEROES-9edff2,Space Shark #180,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Elemental Weapons Proficiency,Automatic Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
CRHEROES-9edff2-b5,CRHEROES-9edff2,Space Shark #181,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Stonewall,Scatter Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
CRHEROES-9edff2-b6,CRHEROES-9edff2,Space Shark #182,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cool Moves,Brawler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
CRHEROES-9edff2-b7,CRHEROES-9edff2,Space Shark #183,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Scavenger,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-b8,CRHEROES-9edff2,Space Shark #184,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Precision Weapons Proficiency,Overachiever,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
CRHEROES-9edff2-b9,CRHEROES-9edff2,Space Shark #185,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Automatic Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
CRHEROES-9edff2-ba,CRHEROES-9edff2,Space Shark #186,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scavenger,Perseverance,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-bb,CRHEROES-9edff2,Space Shark #187,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Resilience,Perseverance,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-bc,CRHEROES-9edff2,Space Shark #188,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Hodler,Nano Meds,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-bd,CRHEROES-9edff2,Space Shark #189,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Stonewall,Brawler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
CRHEROES-9edff2-be,CRHEROES-9edff2,Space Shark #190,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cool Moves,Cold Blooded,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0
CRHEROES-9edff2-bf,CRHEROES-9edff2,Space Shark #191,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Explosive Weapons Proficiency,Escape Artist,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0
CRHEROES-9edff2-c0,CRHEROES-9edff2,Space Shark #192,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Black Widow,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-c1,CRHEROES-9edff2,Space Shark #193,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Nano Meds,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-c2,CRHEROES-9edff2,Space Shark #194,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-c3,CRHEROES-9edff2,Space Shark #195,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scavenger,Grounded,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-c4,CRHEROES-9edff2,Space Shark #196,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Nano Meds,Cold Blooded,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-c5,CRHEROES-9edff2,Space Shark #197,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scavenger,Precision Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0
CRHEROES-9edff2-c6,CRHEROES-9edff2,Space Shark #198,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Explosive Weapons Proficiency,Scatter Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
CRHEROES-9edff2-c7,CRHEROES-9edff2,Space Shark #199,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overachiever,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-c8,CRHEROES-9edff2,Space Shark #200,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Brawler,Galvanized,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0
CRHEROES-9edff2-c9,CRHEROES-9edff2,Space Shark #201,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Black Widow,Scavenger,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-ca,CRHEROES-9edff2,Space Shark #202,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Escape Artist,Perseverance,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-cb,CRHEROES-9edff2,Space Shark #203,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Precision Weapons Proficiency,Grounded,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
